sex,method,age_group,sample,race,published_estimate,effect,ma_method,mean,lb,ub,p,k,set,set_es,kc,full_set,rank,ci
men,image,adults,all_sample,all_race,all_published_estimate,z,FE,0.012424002131927826,-0.04201507024870237,0.06678952279443752,0.6547923940994747,10,"2,4,5,6,10,11,15,18,25,26","2,4,5,6,10,11,15,18,25,26",10,0,330,0.10880459304313989
men,image,adults,all_sample,all_race,all_published_estimate,z,RE_DL,0.012424002131927826,-0.04201507024870237,0.06678952279443752,0.6547923940994747,10,"2,4,5,6,10,11,15,18,25,26","2,4,5,6,10,11,15,18,25,26",10,0,331,0.10880459304313989
men,image,adults,all_sample,all_race,all_published_estimate,z,REML,0.012424002131927826,-0.04201507024870237,0.06678952279443752,0.6547923940994747,10,"2,4,5,6,10,11,15,18,25,26","2,4,5,6,10,11,15,18,25,26",10,0,332,0.10880459304313989
all_sex,image,adults,all_sample,other,yes,z,REML,0.012726906008766525,-0.03329097047771685,0.05869093471020961,0.587865013346161,6,"15,16,22,23,26,27","15,16,22,23,26,27",6,0,333,0.09198190518792645
all_sex,image,adults,all_sample,other,yes,z,RE_DL,0.012726906008766525,-0.03329097047771685,0.05869093471020961,0.587865013346161,6,"15,16,22,23,26,27","15,16,22,23,26,27",6,0,334,0.09198190518792645
all_sex,image,adults,all_sample,other,yes,z,FE,0.012726906008766525,-0.03329097047771685,0.05869093471020961,0.587865013346161,6,"15,16,22,23,26,27","15,16,22,23,26,27",6,0,335,0.09198190518792645
all_sex,all_method,all_age_group,healthy,white,all_published_estimate,z,RE_DL,0.012729890232952686,-0.02323220593680576,0.048659084764919806,0.4878496017308729,22,"1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",22,0,336,0.07189129070172556
men,all_method,adults,healthy,all_race,yes,r,RE_DL,0.01276854144445783,-0.035503344989126925,0.06104042787804258,0.6041541365631464,11,"1,6,9,10,11,15,17,18,20,25,26","1,6,9,10,11,15,17,18,20,25,26",11,0,337,0.0965437728671695
men,image,adults,healthy,white,yes,r,unweighted,0.01280000000000001,-0.081239745347564,0.106839745347564,0.7896417003301879,5,"6,10,11,18,25","6,10,11,18,25",5,0,338,0.188079490695128
all_sex,image,adults,all_sample,other,yes,r,REML,0.012823750638719447,-0.033134689258097726,0.05878219053553662,0.5844561271021693,6,"15,16,22,23,26,27","15,16,22,23,26,27",6,0,339,0.09191687979363435
all_sex,image,adults,all_sample,other,yes,r,RE_DL,0.012823750638719447,-0.033134689258097726,0.05878219053553662,0.5844561271021693,6,"15,16,22,23,26,27","15,16,22,23,26,27",6,0,340,0.09191687979363435
all_sex,image,adults,all_sample,other,yes,r,FE,0.012823750638719447,-0.033134689258097726,0.05878219053553662,0.5844561271021693,6,"15,16,22,23,26,27","15,16,22,23,26,27",6,0,341,0.09191687979363435
all_sex,all_method,all_age_group,all_sample,white,all_published_estimate,z,RE_DL,0.012825021185192489,-0.020706499342061358,0.04632772180445633,0.4534959367293532,24,"1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",24,0,342,0.06703422114651769
men,image,adults,healthy,white,yes,z,unweighted,0.01283056625983673,-0.08139838988687755,0.10683218702008439,0.7899477774949872,5,"6,10,11,18,25","6,10,11,18,25",5,0,343,0.18823057690696193
men,image,adults,healthy,all_race,all_published_estimate,r,REML,0.012915514203660421,-0.04270690668669602,0.06853793509401687,0.6490349837987598,9,"2,4,6,10,11,15,18,25,26","2,4,6,10,11,15,18,25,26",9,0,344,0.1112448417807129
men,image,adults,healthy,all_race,all_published_estimate,r,RE_DL,0.012915514203660421,-0.04270690668669602,0.06853793509401687,0.6490349837987598,9,"2,4,6,10,11,15,18,25,26","2,4,6,10,11,15,18,25,26",9,0,345,0.1112448417807129
men,image,adults,healthy,all_race,all_published_estimate,r,FE,0.012915514203660421,-0.04270690668669602,0.06853793509401687,0.6490349837987598,9,"2,4,6,10,11,15,18,25,26","2,4,6,10,11,15,18,25,26",9,0,346,0.1112448417807129
men,image,adults,healthy,all_race,all_published_estimate,z,REML,0.012925523403302764,-0.04281935174719974,0.06859016886794089,0.6496407171558432,9,"2,4,6,10,11,15,18,25,26","2,4,6,10,11,15,18,25,26",9,0,347,0.11140952061514063
men,image,adults,healthy,all_race,all_published_estimate,z,FE,0.012925523403302764,-0.04281935174719974,0.06859016886794089,0.6496407171558432,9,"2,4,6,10,11,15,18,25,26","2,4,6,10,11,15,18,25,26",9,0,348,0.11140952061514063
men,image,adults,healthy,all_race,all_published_estimate,z,RE_DL,0.012925523403302764,-0.04281935174719974,0.06859016886794089,0.6496407171558432,9,"2,4,6,10,11,15,18,25,26","2,4,6,10,11,15,18,25,26",9,0,349,0.11140952061514063
all_sex,image,adults,healthy,all_race,yes,r,unweighted,0.013000000000000008,-0.040607474926999496,0.06660747492699952,0.6345745022482915,10,"6,10,11,15,16,18,23,25,26,27","6,10,11,15,16,18,23,25,26,27",10,0,350,0.10721494985399901
all_sex,image,adults,healthy,all_race,yes,z,unweighted,0.013022116447723126,-0.04073512950525164,0.06670419119331049,0.6350710490429216,10,"6,10,11,15,16,18,23,25,26,27","6,10,11,15,16,18,23,25,26,27",10,0,351,0.10743932069856213
men,all_method,all_age_group,all_sample,all_race,all_published_estimate,r,RE_DL,0.013036232509183364,-0.025032814756454046,0.051105279774820773,0.5021165251717769,21,"1,2,4,5,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30","1,2,4,5,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30",21,0,352,0.07613809453127482
men,all_method,adults,all_sample,all_race,yes,r,REML,0.013085045912433597,-0.034684611054945164,0.06085470287981236,0.5913556362802769,12,"1,6,9,10,11,15,17,18,19,20,25,26","1,6,9,10,11,15,17,18,19,20,25,26",12,0,353,0.09553931393475752
men,all_method,all_age_group,healthy,white,yes,r,RE_DL,0.013191069740860348,-0.04007167850276662,0.06645381798448732,0.6273888559697016,14,"1,6,7,10,11,12,14,17,18,20,21,25,28,30","1,6,7,10,11,12,14,17,18,20,21,25,28,30",14,0,354,0.10652549648725394
all_sex,image,adults,healthy,other,yes,r,unweighted,0.01320000000000001,-0.03829341479413502,0.06469341479413504,0.6153693390969504,5,"15,16,23,26,27","15,16,23,26,27",5,0,355,0.10298682958827006
all_sex,image,adults,healthy,other,yes,z,unweighted,0.013213665679850915,-0.03830425137698337,0.06466152521797802,0.6152850880349157,5,"15,16,23,26,27","15,16,23,26,27",5,0,356,0.1029657765949614
all_sex,all_method,all_age_group,healthy,white,all_published_estimate,z,REML,0.013617178746792101,-0.018332992961795518,0.04553956827921168,0.4035412033266413,22,"1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",22,0,357,0.0638725612410072
men,direct,adults,all_sample,white,yes,z,REML,0.01363629299078266,-0.10803713636655728,0.13490722821059165,0.8267206759555459,4,"1,17,19,20","1,17,19,20",4,0,358,0.2429443645771489
all_sex,all_method,all_age_group,all_sample,white,all_published_estimate,z,REML,0.013659799934628366,-0.016958060546910316,0.04425206619802473,0.38190117839350607,24,"1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",24,0,359,0.06121012674493505
men,all_method,adults,healthy,all_race,yes,r,REML,0.014185585263783239,-0.035616950825105825,0.0639881213526723,0.5766603783564033,11,"1,6,9,10,11,15,17,18,20,25,26","1,6,9,10,11,15,17,18,20,25,26",11,0,360,0.09960507217777813
all_sex,all_method,all_age_group,all_sample,white,yes,z,RE_DL,0.014778064885704038,-0.023044511533608734,0.052558397861641584,0.44382511319107276,20,"1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",20,0,361,0.07560290939525031
all_sex,all_method,all_age_group,healthy,white,yes,z,RE_DL,0.014881416424193682,-0.024268189324717013,0.0539854479388332,0.45629691389147997,19,"1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",19,0,362,0.07825363726355021
all_sex,all_method,all_age_group,healthy,all_race,all_published_estimate,z,RE_DL,0.015060713749743224,-0.012216830307730558,0.042315858848244486,0.2791792993298257,28,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",28,0,363,0.05453268915597505
men,all_method,all_age_group,healthy,all_race,all_published_estimate,r,RE_DL,0.015169985503874522,-0.026161736538915806,0.05650170754666485,0.4719155939232281,19,"1,2,4,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30","1,2,4,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30",19,0,364,0.08266344408558066
men,image,all_age_group,healthy,white,yes,r,RE_DL,0.015209638888054522,-0.04509148287136884,0.07551076064747789,0.6210533411212311,11,"6,7,10,11,12,14,18,21,25,28,30","6,7,10,11,12,14,18,21,25,28,30",11,0,365,0.12060224351884673
all_sex,all_method,all_age_group,healthy,white,yes,z,REML,0.015282046703247263,-0.018391837348907644,0.048921300752768904,0.3737540438193846,19,"1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",19,0,366,0.06731313810167655
all_sex,all_method,all_age_group,all_sample,white,yes,z,REML,0.01528915985738065,-0.017456454144584303,0.04800201063167748,0.36013411255752,20,"1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",20,0,367,0.06545846477626178
all_sex,all_method,all_age_group,all_sample,white,all_published_estimate,r,RE_DL,0.015619799680167766,-0.021614137211653547,0.05285373657198908,0.4109554082162576,24,"1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",24,0,368,0.07446787378364263
all_sex,all_method,all_age_group,healthy,all_race,all_published_estimate,z,REML,0.01576009356693017,-0.008447794049494941,0.039949519167432855,0.2019469430538456,28,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",28,0,369,0.04839731321692779
all_sex,all_method,all_age_group,all_sample,white,all_published_estimate,r,REML,0.01578558015317052,-0.01664856778191609,0.04821972808825713,0.3401305977789418,24,"1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",24,0,370,0.06486829587017322
all_sex,all_method,adults,healthy,other,yes,z,RE_DL,0.01586006851833774,-0.029796861955412347,0.06145095564652697,0.49603104078623006,6,"9,15,16,23,26,27","9,15,16,23,26,27",6,0,371,0.09124781760193931
all_sex,all_method,adults,healthy,other,yes,z,REML,0.01586006851833774,-0.029796861955412347,0.06145095564652697,0.49603104078623006,6,"9,15,16,23,26,27","9,15,16,23,26,27",6,0,372,0.09124781760193931
all_sex,all_method,adults,healthy,other,yes,z,FE,0.01586006851833774,-0.029796861955412347,0.06145095564652697,0.49603104078623006,6,"9,15,16,23,26,27","9,15,16,23,26,27",6,0,373,0.09124781760193931
all_sex,all_method,all_age_group,healthy,white,all_published_estimate,r,REML,0.01600944217964828,-0.018234518179008175,0.05025340253830474,0.35950667083398075,22,"1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",22,0,374,0.06848792071731291
all_sex,all_method,adults,healthy,other,yes,r,REML,0.01608144658648604,-0.029488170299554937,0.061651063472527017,0.48914570446511274,6,"9,15,16,23,26,27","9,15,16,23,26,27",6,0,375,0.09113923377208195
all_sex,all_method,adults,healthy,other,yes,r,RE_DL,0.01608144658648604,-0.029488170299554937,0.061651063472527017,0.48914570446511274,6,"9,15,16,23,26,27","9,15,16,23,26,27",6,0,376,0.09113923377208195
all_sex,all_method,adults,healthy,other,yes,r,FE,0.01608144658648604,-0.029488170299554937,0.061651063472527017,0.48914570446511274,6,"9,15,16,23,26,27","9,15,16,23,26,27",6,0,377,0.09113923377208195
all_sex,all_method,all_age_group,healthy,white,all_published_estimate,r,RE_DL,0.0161172329628124,-0.02330804769612596,0.055542513621750764,0.42299148145878784,22,"1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",22,0,378,0.07885056131787672
all_sex,all_method,all_age_group,all_sample,all_race,all_published_estimate,z,RE_DL,0.01620110508158555,-0.008831493839498845,0.04121341090654737,0.20461346683136,31,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",31,1,379,0.05004490474604621
men,image,all_age_group,healthy,all_race,yes,r,RE_DL,0.016433118996056904,-0.03070177934564219,0.063568017337756,0.4944032831645776,13,"6,7,10,11,12,14,15,18,21,25,26,28,30","6,7,10,11,12,14,15,18,21,25,26,28,30",13,0,380,0.09426979668339819
all_sex,all_method,all_age_group,healthy,all_race,yes,z,RE_DL,0.016444736354107956,-0.012913838062314928,0.045774982175305956,0.27226597701492716,25,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",25,0,381,0.058688820237620884
men,direct,adults,all_sample,white,yes,z,RE_DL,0.016607588312889346,-0.11053555781953361,0.1432159096044796,0.7986278745852697,4,"1,17,19,20","1,17,19,20",4,0,382,0.2537514674240132
all_sex,all_method,all_age_group,all_sample,all_race,all_published_estimate,z,REML,0.016619889415340126,-0.006814542299475296,0.040036075927225696,0.1645126777499726,31,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",31,1,383,0.046850618226700995
all_sex,all_method,adults,all_sample,white,all_published_estimate,r,unweighted,0.01673846153846155,-0.04761368497439314,0.08109060805131624,0.6101909598622628,13,"1,2,3,4,5,6,10,11,17,18,19,20,25","1,2,3,4,5,6,10,11,17,18,19,20,25",13,0,384,0.12870429302570938
all_sex,all_method,all_age_group,healthy,all_race,yes,z,REML,0.01681421329825661,-0.00800865249007477,0.04161636953448504,0.1842944307583896,25,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",25,0,385,0.04962502202455981
all_sex,all_method,all_age_group,healthy,all_race,all_published_estimate,r,REML,0.017222886203952785,-0.007681861380334665,0.042127633788240235,0.1752857795119383,28,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",28,0,386,0.0498094951685749
all_sex,all_method,all_age_group,healthy,all_race,all_published_estimate,r,RE_DL,0.017285389738260135,-0.012924355614005335,0.04749513509052561,0.26209604749115084,28,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",28,0,387,0.06041949070453094
all_sex,all_method,adults,all_sample,white,all_published_estimate,z,unweighted,0.01739553548621865,-0.04763088172390539,0.08227512865248716,0.6002315023447411,13,"1,2,3,4,5,6,10,11,17,18,19,20,25","1,2,3,4,5,6,10,11,17,18,19,20,25",13,0,388,0.12990601037639254
all_sex,all_method,all_age_group,all_sample,all_race,yes,z,RE_DL,0.017524008708102938,-0.01044958584211838,0.045470195868085275,0.21950469992249913,27,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",27,0,389,0.055919781710203655
all_sex,all_method,all_age_group,all_sample,all_race,yes,z,REML,0.017745610956727977,-0.006492366759366373,0.04196274966936254,0.15128583399361625,27,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",27,0,390,0.04845511642872891
all_sex,image,all_age_group,healthy,all_race,all_published_estimate,r,RE_DL,0.017902136018843186,-0.012320547753583058,0.04812481979126943,0.24565527499394382,24,"2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",24,0,391,0.06044536754485249
all_sex,all_method,all_age_group,all_sample,all_race,all_published_estimate,r,REML,0.018019163850758614,-0.006031000259748388,0.04206932796126561,0.14197696412785937,31,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",31,1,392,0.048100328221013997
all_sex,image,all_age_group,healthy,all_race,all_published_estimate,z,RE_DL,0.01802638545389426,-0.007659388841561897,0.04368838789831499,0.1689617830011551,24,"2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",24,0,393,0.05134777673987689
all_sex,all_method,all_age_group,all_sample,all_race,all_published_estimate,r,RE_DL,0.018064282339096332,-0.010232337281807152,0.04636090195999981,0.2108536253701088,31,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",31,1,394,0.05659323924180697
men,all_method,all_age_group,all_sample,all_race,yes,r,RE_DL,0.018093306810213435,-0.024184690477992724,0.06037130409841959,0.40158891079809905,18,"1,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30","1,6,7,9,10,11,12,14,15,17,18,19,20,21,25,26,28,30",18,0,395,0.08455599457641232
all_sex,all_method,all_age_group,all_sample,white,yes,r,REML,0.01810133846491268,-0.017547740516326925,0.053750417446152284,0.31963889184692934,20,"1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",20,0,396,0.07129815796247921
all_sex,all_method,all_age_group,healthy,all_race,all_published_estimate,z,FE,0.01810812497216598,-0.0015992258233388302,0.03780141553702248,0.07171370681847025,28,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",28,0,397,0.03940064136036131
all_sex,image,all_age_group,healthy,white,all_published_estimate,z,RE_DL,0.018129864570180836,-0.017707556142723138,0.05392076132527183,0.32142559203532983,19,"2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",19,0,398,0.07162831746799497
men,all_method,adults,all_sample,white,all_published_estimate,r,unweighted,0.018133333333333335,-0.04875116881685951,0.08501783548352618,0.5951596887614374,12,"1,2,4,5,6,10,11,17,18,19,20,25","1,2,4,5,6,10,11,17,18,19,20,25",12,0,399,0.13376900430038569
men,image,adults,healthy,all_race,yes,r,unweighted,0.018142857142857162,-0.052674599783847746,0.08896031406956206,0.6155782942495901,7,"6,10,11,15,18,25,26","6,10,11,15,18,25,26",7,0,400,0.14163491385340982
men,image,adults,healthy,all_race,yes,z,unweighted,0.018173501273994117,-0.05285559118416355,0.08901963023478068,0.616251808539902,7,"6,10,11,15,18,25,26","6,10,11,15,18,25,26",7,0,401,0.14187522141894424
men,image,adults,healthy,all_race,yes,z,FE,0.01825002279603294,-0.03992919980790528,0.07630592005641572,0.5387949768328961,7,"6,10,11,15,18,25,26","6,10,11,15,18,25,26",7,0,402,0.116235119864321
men,image,adults,healthy,all_race,yes,z,RE_DL,0.01825002279603294,-0.03992919980790528,0.07630592005641572,0.5387949768328961,7,"6,10,11,15,18,25,26","6,10,11,15,18,25,26",7,0,403,0.116235119864321
men,image,adults,healthy,all_race,yes,z,REML,0.01825002279603294,-0.03992919980790528,0.07630592005641572,0.5387949768328961,7,"6,10,11,15,18,25,26","6,10,11,15,18,25,26",7,0,404,0.116235119864321
men,image,adults,healthy,all_race,yes,r,FE,0.018252455521274247,-0.03979692440889779,0.07630183545144628,0.5377156068522044,7,"6,10,11,15,18,25,26","6,10,11,15,18,25,26",7,0,405,0.11609875986034407
men,image,adults,healthy,all_race,yes,r,RE_DL,0.018252455521274247,-0.03979692440889779,0.07630183545144628,0.5377156068522044,7,"6,10,11,15,18,25,26","6,10,11,15,18,25,26",7,0,406,0.11609875986034407
men,image,adults,healthy,all_race,yes,r,REML,0.018252455521274247,-0.03979692440889779,0.07630183545144628,0.5377156068522044,7,"6,10,11,15,18,25,26","6,10,11,15,18,25,26",7,0,407,0.11609875986034407
all_sex,all_method,all_age_group,healthy,white,yes,r,REML,0.018371341990741297,-0.018733692690946182,0.05547637667242877,0.3318412000060069,19,"1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",19,0,408,0.07421006936337496
all_sex,image,all_age_group,healthy,all_race,yes,z,RE_DL,0.01837571072581951,-0.010378791465155803,0.04709984789074948,0.21036602475076543,21,"6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",21,0,409,0.05747863935590528
all_sex,all_method,all_age_group,all_sample,white,all_published_estimate,z,FE,0.018427674213329075,-0.0032448280106592915,0.040082873522682874,0.09560518172181033,24,"1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",24,0,410,0.043327701533342165
all_sex,all_method,all_age_group,healthy,all_race,yes,r,REML,0.018433788621447858,-0.007257964898993406,0.04412554214188912,0.15964373877589805,25,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",25,0,411,0.05138350704088253
all_sex,image,all_age_group,all_sample,white,all_published_estimate,z,RE_DL,0.018471949282402256,-0.015647442362311765,0.05254837282002216,0.2886337722245292,20,"2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",20,0,412,0.06819581518233392
all_sex,all_method,all_age_group,all_sample,all_race,all_published_estimate,z,FE,0.01856354051282357,-0.0009463586880879857,0.03805931316835037,0.062194976713365,31,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",31,1,413,0.039005671856438356
all_sex,all_method,all_age_group,healthy,white,all_published_estimate,z,FE,0.018622691811226836,-0.003224119777149955,0.040451735100405166,0.0947724351208538,22,"1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",22,0,414,0.04367585487755512
all_sex,all_method,adults,healthy,white,all_published_estimate,r,unweighted,0.018681818181818185,-0.05061046208849322,0.0879740984521296,0.597205214737897,11,"1,2,3,4,6,10,11,17,18,20,25","1,2,3,4,6,10,11,17,18,20,25",11,0,415,0.13858456054062282
men,all_method,adults,all_sample,white,all_published_estimate,z,unweighted,0.018844833416811924,-0.048802339077470336,0.08631991037989145,0.5852506835055428,12,"1,2,4,5,6,10,11,17,18,19,20,25","1,2,4,5,6,10,11,17,18,19,20,25",12,0,416,0.1351222494573618
all_sex,all_method,all_age_group,all_sample,white,yes,r,RE_DL,0.018851895467446013,-0.02232761203817611,0.06003140297306814,0.36957616313855357,20,"1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",20,0,417,0.08235901501124425
all_sex,all_method,all_age_group,healthy,all_race,yes,z,FE,0.01891170086064087,-0.0009670012957166311,0.0387754625056541,0.06223298424244726,25,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",25,0,418,0.03974246380137073
all_sex,all_method,adults,all_sample,other,yes,z,FE,0.019144284808674743,-0.02565935821594215,0.06387117218464373,0.4023496274872499,7,"9,15,16,22,23,26,27","9,15,16,22,23,26,27",7,0,419,0.08953053040058588
all_sex,all_method,adults,all_sample,other,yes,z,RE_DL,0.019144284808674743,-0.02565935821594215,0.06387117218464373,0.4023496274872499,7,"9,15,16,22,23,26,27","9,15,16,22,23,26,27",7,0,420,0.08953053040058588
all_sex,all_method,adults,all_sample,other,yes,z,REML,0.019144284808674743,-0.02565935821594215,0.06387117218464373,0.4023496274872499,7,"9,15,16,22,23,26,27","9,15,16,22,23,26,27",7,0,421,0.08953053040058588
all_sex,image,all_age_group,all_sample,white,all_published_estimate,r,RE_DL,0.01915692618539045,-0.020263753689941218,0.05857760606072212,0.34086033985049147,20,"2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",20,0,422,0.07884135975066334
all_sex,all_method,all_age_group,healthy,all_race,all_published_estimate,r,FE,0.019220957745048284,-0.00040605779261887465,0.03884797328271544,0.054931854064535185,28,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",28,0,423,0.03925403107533432
